,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
91,0.39708900451660156,13,6,0.2,250,250,1000,1,1,10,7006.239,2091.389,-4914.85,428.8,2520.189,2091.389,87.628,298.431,386.059,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
89,0.6661498546600342,13,4,0.2,250,250,1000,1,1,18,7006.239,2905.828,-4100.411,518.4,3424.228,2905.828,125.701,496.677,622.378,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
90,0.649146556854248,13,5,0.2,250,250,1000,1,1,18,7006.239,4099.997,-2906.242,290.0,4389.997,4099.997,159.884,427.845,587.729,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
94,0.43109655380249023,14,2,0.2,250,250,1000,1,1,12,7006.239,2292.797,-4713.442,298.0,2590.797,2292.797,72.062,382.25,454.312,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
95,0.42809629440307617,14,3,0.2,250,250,1000,1,1,12,7006.239,2399.331,-4606.908,466.4,2865.731,2399.331,96.328,337.912,434.24,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
93,0.5601258277893066,14,1,0.2,250,250,1000,1,1,15,7006.239,3458.459,-3547.78,299.6,3758.059,3458.459,140.772,370.79,511.562,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
92,0.5881321430206299,14,0,0.2,250,250,1000,1,1,16,7006.239,2959.179,-4047.06,301.2,3260.379,2959.179,97.669,466.742,564.411,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
96,0.5991353988647461,14,4,0.2,250,250,1000,1,1,18,7006.239,3108.928,-3897.311,316.8,3425.728,3108.928,123.833,459.207,583.04,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
99,0.40609121322631836,15,0,0.2,250,250,1000,1,1,10,7006.239,2849.247,-4156.992,301.2,3150.447,2849.247,165.615,194.929,360.544,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
98,0.5541248321533203,14,6,0.2,250,250,1000,1,1,15,7006.239,3144.486,-3861.753,290.0,3434.486,3144.486,131.357,355.797,487.154,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
97,0.762171745300293,14,5,0.2,250,250,1000,1,1,23,7006.239,4612.414,-2393.825,290.0,4902.414,4612.414,182.692,515.452,698.144,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
101,0.37508440017700195,15,2,0.2,250,250,1000,1,1,9,7006.239,2194.612,-4811.627,298.0,2492.612,2194.612,83.296,264.56,347.856,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
100,0.5491237640380859,15,1,0.2,250,250,1000,1,1,15,7006.239,3002.384,-4003.855,299.6,3301.984,3002.384,85.525,504.442,589.967,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
104,0.542121410369873,15,5,0.2,250,250,1000,1,1,14,7006.239,3560.778,-3445.461,290.0,3850.778,3560.778,145.689,366.71,512.399,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
106,0.3340749740600586,16,0,0.2,250,250,1000,1,1,10,7006.239,2516.295,-4489.944,301.2,2817.495,2516.295,125.417,241.957,367.374,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
105,0.5081145763397217,15,6,0.2,250,250,1000,1,1,13,7006.239,3058.242,-3947.997,290.0,3348.242,3058.242,137.937,303.955,441.892,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
108,0.34807848930358887,16,2,0.2,250,250,1000,1,1,9,7006.239,2259.287,-4746.952,298.0,2557.287,2259.287,86.246,285.332,371.578,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
103,0.653146505355835,15,4,0.2,250,250,1000,1,1,18,7006.239,3114.551,-3891.688,316.8,3431.351,3114.551,124.955,458.848,583.803,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
102,0.7951791286468506,15,3,0.2,250,250,1000,1,1,22,7006.239,3826.033,-3180.206,307.2,4133.233,3826.033,142.716,537.351,680.067,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
110,0.41509318351745605,16,4,0.2,250,250,1000,1,1,11,7006.239,2795.044,-4211.195,316.8,3111.844,2795.044,136.898,258.601,395.499,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
107,0.6631495952606201,16,1,0.2,250,250,1000,1,1,19,7006.239,3452.357,-3553.882,299.6,3751.957,3452.357,93.304,577.824,671.128,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
112,0.490109920501709,16,6,0.2,250,250,1000,1,1,13,7006.239,2939.206,-4067.033,290.0,3229.206,2939.206,125.143,322.14,447.283,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
109,0.7691733837127686,16,3,0.2,250,250,1000,1,1,22,7006.239,3787.613,-3218.626,307.2,4094.813,3787.613,141.424,514.661,656.085,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
115,0.4781076908111572,17,2,0.2,250,250,1000,1,1,13,7006.239,2562.598,-4443.641,298.0,2860.598,2562.598,88.653,382.119,470.772,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
111,0.7231626510620117,16,5,0.2,250,250,1000,1,1,22,7006.239,4430.218,-2576.021,290.0,4720.218,4430.218,147.12,577.51,724.63,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
114,0.6591482162475586,17,1,0.2,250,250,1000,1,1,19,7006.239,3537.303,-3468.936,299.6,3836.903,3537.303,95.753,610.904,706.657,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
116,0.5861315727233887,17,3,0.2,250,250,1000,1,1,16,7006.239,2996.947,-4009.292,307.2,3304.147,2996.947,87.145,480.188,567.333,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
117,0.526118278503418,17,4,0.2,250,250,1000,1,1,15,7006.239,3193.43,-3812.809,316.8,3510.23,3193.43,141.048,381.986,523.034,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
113,0.7211623191833496,17,0,0.2,250,250,1000,1,1,20,7006.239,3670.41,-3335.829,301.2,3971.61,3670.41,141.369,505.523,646.892,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
120,0.3920876979827881,18,0,0.2,250,250,1000,1,1,10,7006.239,2262.897,-4743.342,301.2,2564.097,2262.897,77.626,314.812,392.438,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
122,0.4050908088684082,18,2,0.2,250,250,1000,1,1,10,7006.239,2333.818,-4672.421,298.0,2631.818,2333.818,88.657,312.004,400.661,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
119,0.7201616764068604,17,6,0.2,250,250,1000,1,1,20,7006.239,3725.37,-3280.869,290.0,4015.37,3725.37,136.677,472.693,609.37,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
121,0.649146318435669,18,1,0.2,250,250,1000,1,1,18,7006.239,3518.276,-3487.963,299.6,3817.876,3518.276,105.568,535.74,641.308,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
123,0.5131151676177979,18,3,0.2,250,250,1000,1,1,13,7006.239,2790.346,-4215.893,307.2,3097.546,2790.346,87.554,389.349,476.903,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
118,0.9742188453674316,17,5,0.2,250,250,1000,1,1,27,7006.239,4697.338,-2308.901,290.0,4987.338,4697.338,143.508,677.855,821.363,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
126,0.5871322154998779,18,6,0.2,250,250,1000,1,1,15,7006.239,3332.8,-3673.439,290.0,3622.8,3332.8,144.779,448.914,593.693,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
124,0.6561477184295654,18,4,0.2,250,250,1000,1,1,18,7006.239,3128.795,-3877.444,316.8,3445.595,3128.795,84.562,529.152,613.714,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
125,0.7591702938079834,18,5,0.2,250,250,1000,1,1,20,7006.239,4161.045,-2845.194,290.0,4451.045,4161.045,150.904,525.728,676.632,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
127,0.732163667678833,19,0,0.2,250,250,1000,1,1,19,7006.239,2969.08,-4037.159,301.2,3270.28,2969.08,78.034,589.853,667.887,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
129,0.5271186828613281,19,2,0.2,250,250,1000,1,1,13,7006.239,2656.242,-4349.997,298.0,2954.242,2656.242,98.158,343.386,441.544,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
128,0.6681504249572754,19,1,0.2,250,250,1000,1,1,17,7006.239,3529.11,-3477.129,299.6,3828.71,3529.11,113.315,524.768,638.083,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
134,0.41709399223327637,20,0,0.2,250,250,1000,1,1,10,7006.239,2385.115,-4621.124,301.2,2686.315,2385.115,82.822,315.682,398.504,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
130,0.6081368923187256,19,3,0.2,250,250,1000,1,1,15,7006.239,3008.658,-3997.581,307.2,3315.858,3008.658,97.466,405.373,502.839,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
133,0.5261180400848389,19,6,0.2,250,250,1000,1,1,13,7006.239,2539.77,-4466.469,290.0,2829.77,2539.77,78.498,446.183,524.681,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
131,0.7061591148376465,19,4,0.2,250,250,1000,1,1,18,7006.239,3124.945,-3881.294,316.8,3441.745,3124.945,84.967,521.909,606.876,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
136,0.37708473205566406,20,2,0.2,250,250,1000,1,1,9,7006.239,2489.91,-4516.329,298.0,2787.91,2489.91,104.554,323.334,427.888,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
135,0.6141376495361328,20,1,0.2,250,250,1000,1,1,16,7006.239,3613.557,-3392.682,299.6,3913.157,3613.557,123.987,543.176,667.163,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
137,0.4921107292175293,20,3,0.2,250,250,1000,1,1,13,7006.239,3031.795,-3974.444,307.2,3338.995,3031.795,102.519,410.612,513.131,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
132,0.9392116069793701,19,5,0.2,250,250,1000,1,1,25,7006.239,4346.848,-2659.391,290.0,4636.848,4346.848,98.399,845.397,943.796,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,7.273545454545456,0.1
141,0.41109275817871094,21,0,0.2,250,250,1000,1,1,10,7006.239,2406.646,-4599.593,301.2,2707.846,2406.646,85.967,312.009,397.976,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
138,0.5661275386810303,20,4,0.2,250,250,1000,1,1,15,7006.239,2825.211,-4181.028,316.8,3142.011,2825.211,90.484,415.061,505.545,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
143,0.365081787109375,21,2,0.2,250,250,1000,1,1,9,7006.239,2527.09,-4479.149,298.0,2825.09,2527.09,109.586,381.295,490.881,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
140,0.5651266574859619,20,6,0.2,250,250,1000,1,1,15,7006.239,3152.496,-3853.743,290.0,3442.496,3152.496,103.662,423.359,527.021,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
139,0.6091365814208984,20,5,0.2,250,250,1000,1,1,16,7006.239,3622.672,-3383.567,290.0,3912.672,3622.672,99.287,542.241,641.528,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,7.677575757575759,0.1
142,0.6081368923187256,21,1,0.2,250,250,1000,1,1,16,7006.239,3665.749,-3340.49,299.6,3965.349,3665.749,123.888,599.425,723.313,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
144,0.5551242828369141,21,3,0.2,250,250,1000,1,1,15,7006.239,3214.391,-3791.848,307.2,3521.591,3214.391,112.378,533.72,646.098,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
145,0.522118330001831,21,4,0.2,250,250,1000,1,1,14,7006.239,2799.632,-4206.607,316.8,3116.432,2799.632,99.281,379.54,478.821,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
150,0.37008237838745117,22,2,0.2,250,250,1000,1,1,9,7006.239,1443.037,-5563.202,298.0,1741.037,1443.037,0.0,528.985,528.985,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
147,0.5521237850189209,21,6,0.2,250,250,1000,1,1,15,7006.239,3228.649,-3777.59,290.0,3518.649,3228.649,110.785,473.244,584.029,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
148,0.5231173038482666,22,0,0.2,250,250,1000,1,1,14,7006.239,2839.595,-4166.644,301.2,3140.795,2839.595,91.864,413.002,504.866,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
151,0.5481233596801758,22,3,0.2,250,250,1000,1,1,15,7006.239,3219.163,-3787.076,307.2,3526.363,3219.163,113.573,528.293,641.866,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
146,0.6991569995880127,21,5,0.2,250,250,1000,1,1,20,7006.239,3989.214,-3017.025,290.0,4279.214,3989.214,103.465,644.897,748.362,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,8.081606060606061,0.1
149,0.727163553237915,22,1,0.2,250,250,1000,1,1,21,7006.239,4096.357,-2909.882,299.6,4395.957,4096.357,127.524,868.996,996.52,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
152,0.5551247596740723,22,4,0.2,250,250,1000,1,1,15,7006.239,2849.238,-4157.001,316.8,3166.038,2849.238,100.08,395.789,495.869,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
157,0.3630812168121338,23,2,0.2,250,250,1000,1,1,9,7006.239,1443.037,-5563.202,298.0,1741.037,1443.037,0.0,528.985,528.985,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
155,0.5071144104003906,23,0,0.2,250,250,1000,1,1,14,7006.239,2843.229,-4163.01,301.2,3144.429,2843.229,92.581,408.472,501.053,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
153,0.663149356842041,22,5,0.2,250,250,1000,1,1,18,7006.239,3781.074,-3225.165,290.0,4071.074,3781.074,110.64,522.161,632.801,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
154,0.6241405010223389,22,6,0.2,250,250,1000,1,1,17,7006.239,3492.91,-3513.329,290.0,3782.91,3492.91,121.904,728.213,850.117,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,8.485636363636363,0.1
158,0.5521240234375,23,3,0.2,250,250,1000,1,1,15,7006.239,3213.031,-3793.208,307.2,3520.231,3213.031,113.626,523.356,636.982,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
159,0.5721285343170166,23,4,0.2,250,250,1000,1,1,15,7006.239,2929.396,-4076.843,316.8,3246.196,2929.396,101.0,424.177,525.177,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
156,0.7821762561798096,23,1,0.2,250,250,1000,1,1,21,7006.239,4099.993,-2906.246,299.6,4399.593,4099.993,127.738,869.941,997.679,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
161,0.6321423053741455,23,6,0.2,250,250,1000,1,1,17,7006.239,3505.903,-3500.336,290.0,3795.903,3505.903,122.147,720.778,842.925,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
162,0.5061149597167969,24,0,0.2,250,250,1000,1,1,13,7006.239,2791.699,-4214.54,301.2,3092.899,2791.699,92.917,367.265,460.182,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,9.29369696969697,0.1
165,0.5701279640197754,24,3,0.2,250,250,1000,1,1,15,7006.239,3222.149,-3784.09,307.2,3529.349,3222.149,115.065,515.633,630.698,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,9.29369696969697,0.1
160,0.9272089004516602,23,5,0.2,250,250,1000,1,1,25,7006.239,4423.8,-2582.439,290.0,4713.8,4423.8,113.142,728.117,841.259,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,8.889666666666667,0.1
163,0.7731742858886719,24,1,0.2,250,250,1000,1,1,21,7006.239,2775.724,-4230.515,299.6,3075.324,2775.724,0.0,1337.487,1337.487,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,9.29369696969697,0.1
166,0.5711283683776855,24,4,0.2,250,250,1000,1,1,15,7006.239,2931.058,-4075.181,316.8,3247.858,2931.058,101.405,420.951,522.356,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,9.29369696969697,0.1
171,0.37708544731140137,25,2,0.2,250,250,1000,1,1,9,7006.239,1443.037,-5563.202,298.0,1741.037,1443.037,0.0,528.985,528.985,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
167,0.6791527271270752,24,5,0.2,250,250,1000,1,1,18,7006.239,3862.705,-3143.534,290.0,4152.705,3862.705,113.696,555.028,668.724,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,9.29369696969697,0.1
169,0.550123929977417,25,0,0.2,250,250,1000,1,1,14,7006.239,2892.652,-4113.587,301.2,3193.852,2892.652,93.795,386.816,480.611,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
168,0.6731514930725098,24,6,0.2,250,250,1000,1,1,18,7006.239,2324.36,-4681.879,290.0,2614.36,2324.36,0.0,1102.921,1102.921,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,9.29369696969697,0.1
170,0.7611711025238037,25,1,0.2,250,250,1000,1,1,21,7006.239,2775.724,-4230.515,299.6,3075.324,2775.724,0.0,1337.487,1337.487,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
172,0.5981345176696777,25,3,0.2,250,250,1000,1,1,16,7006.239,3314.894,-3691.345,307.2,3622.094,3314.894,113.808,579.321,693.129,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
178,0.3520791530609131,26,2,0.2,250,250,1000,1,1,9,7006.239,1443.037,-5563.202,298.0,1741.037,1443.037,0.0,528.985,528.985,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,10.101757575757576,0.1
176,0.54012131690979,26,0,0.2,250,250,1000,1,1,14,7006.239,2894.578,-4111.661,301.2,3195.778,2894.578,94.507,382.12,476.627,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,10.101757575757576,0.1
173,0.7501680850982666,25,4,0.2,250,250,1000,1,1,20,7006.239,3449.117,-3557.122,316.8,3765.917,3449.117,106.349,574.57,680.919,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
175,0.6891553401947021,25,6,0.2,250,250,1000,1,1,18,7006.239,2324.36,-4681.879,290.0,2614.36,2324.36,0.0,1102.921,1102.921,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
174,0.8401880264282227,25,5,0.2,250,250,1000,1,1,23,7006.239,4200.165,-2806.074,290.0,4490.165,4200.165,116.346,663.288,779.634,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,9.697727272727272,0.1
